Invoice,RegionKey,InventoryDate,SoldDate,CustomerKey,ProductKey,SoldLineNumber,SoldQuantity
48223,11,6/01/18,11/19/18,64790,69,1,3
48223,11,10/05/18,11/19/18,60518,64,2,2
48223,11,10/28/18,11/19/18,68733,69,3,1
48215,7,9/02/18,11/19/18,72949,70,3,2
48215,7,8/27/18,11/19/18,57495,100,2,1
48215,7,7/13/18,11/19/18,68536,68,1,1
48239,2,6/02/18,11/19/18,62722,31,2,1
48239,2,7/05/18,11/19/18,67560,78,1,1
48217,54,8/11/18,11/19/18,55296,104,1,2
48217,1,10/08/18,11/19/18,73105,46,2,1
48221,8,7/05/18,11/19/18,62220,17,1,2
48221,8,8/31/18,11/19/18,61806,38,3,1
48221,8,7/18/18,11/19/18,60945,25,2,1
48230,7,10/23/18,11/19/18,56519,17,5,3
48230,7,6/07/18,11/19/18,56637,63,2,3
48230,7,8/21/18,11/19/18,60898,111,4,2
48230,7,8/16/18,11/19/18,64749,56,3,2
48230,7,10/01/18,11/19/18,57111,63,1,1
48231,1,7/17/18,11/19/18,66764,54,3,2
48231,1,7/05/18,11/19/18,68061,61,1,2
48231,1,10/25/18,11/19/18,60887,5,2,1
48224,11,8/06/18,11/19/18,59441,11,5,2
48224,11,5/26/18,11/19/18,58112,65,1,2
48224,11,9/14/18,11/19/18,67919,13,2,2
48224,11,6/13/18,11/19/18,58410,108,3,1
48224,11,6/05/18,11/19/18,57132,57,4,1
48200,33,8/28/18,11/19/18,60796,91,2,2
48200,2,10/16/18,11/19/18,56324,100,1,2
48200,2,8/30/18,11/19/18,64659,47,3,1
48211,3,9/09/18,11/19/18,57649,99,3,2
48211,3,9/16/18,11/19/18,63251,47,1,2
48211,3,6/26/18,11/19/18,57162,53,2,1
48216,3,9/10/18,11/19/18,63382,94,1,1
48243,2,10/03/18,11/19/18,66421,17,1,1
48243,2,6/22/18,11/19/18,56859,49,2,1
48207,1,10/09/18,11/19/18,61553,3,3,2
48207,1,7/15/18,11/19/18,67634,88,2,2
48207,1,7/28/18,11/19/18,57661,70,1,1
48237,8,7/03/18,11/19/18,59178,62,2,1
48237,8,10/13/18,11/19/18,62127,59,1,1
48194,11,9/06/18,11/19/18,69687,25,4,3
48194,11,7/27/18,11/19/18,55664,88,3,2
48194,11,9/18/18,11/19/18,64108,11,2,2
48194,11,8/29/18,11/19/18,69671,11,1,1
48282,7,6/02/18,11/20/18,60180,63,2,2
48282,7,9/05/18,11/20/18,66740,60,3,2
48282,7,8/17/18,11/20/18,59696,18,4,1
48282,7,6/03/18,11/20/18,72117,62,1,1
48251,6,7/23/18,11/20/18,57296,49,1,1
48253,2,6/28/18,11/20/18,62343,61,2,1
48253,2,9/30/18,11/20/18,60169,53,1,1
48260,28,7/28/18,11/20/18,72206,29,1,3
48268,3,9/18/18,11/20/18,64673,43,1,3
48268,3,6/26/18,11/20/18,67104,3,2,2
48261,7,8/25/18,11/20/18,70775,8,1,3
48261,7,6/18/18,11/20/18,57541,29,3,2
48261,7,7/08/18,11/20/18,64737,31,2,2
48261,7,8/26/18,11/20/18,67489,34,4,1
48258,1,10/22/18,11/20/18,62022,19,1,2
48265,3,9/14/18,11/20/18,67063,26,2,2
48265,3,6/25/18,11/20/18,56571,92,1,1
48266,7,7/09/18,11/20/18,64128,109,1,2
48266,7,6/01/18,11/20/18,59196,107,2,1
48278,2,7/26/18,11/20/18,67502,77,1,1
48278,2,9/10/18,11/20/18,59790,60,2,1
48278,2,6/29/18,11/20/18,63326,26,3,1
48272,8,5/25/18,11/20/18,61647,50,1,2
48272,8,9/30/18,11/20/18,61025,48,2,1
48256,7,10/28/18,11/20/18,60012,65,2,3
48256,7,10/18/18,11/20/18,60993,68,1,2
48256,7,8/11/18,11/20/18,67993,75,3,1
48262,3,8/10/18,11/20/18,69362,95,2,2
48262,3,8/02/18,11/20/18,58443,99,1,2
48273,11,6/22/18,11/20/18,61235,60,2,3
48273,11,9/04/18,11/20/18,61511,20,1,2
48249,2,9/22/18,11/20/18,70622,108,4,2
48249,2,9/09/18,11/20/18,63316,50,2,2
48249,2,7/23/18,11/20/18,56830,55,3,2
48249,2,7/11/18,11/20/18,72748,93,1,1
48276,1,8/22/18,11/20/18,57273,83,4,2
48276,1,8/27/18,11/20/18,56750,36,2,2
48276,24,7/16/18,11/20/18,58957,105,3,1
48276,16,6/26/18,11/20/18,65138,79,1,1
48267,1,6/20/18,11/20/18,55285,22,1,2
48267,25,6/30/18,11/20/18,66608,26,2,1
48281,3,9/30/18,11/20/18,65528,95,2,3
48281,3,7/25/18,11/20/18,67749,26,1,1
48279,2,6/17/18,11/20/18,65962,59,3,2
48279,2,6/25/18,11/20/18,60005,101,1,1
48279,2,8/17/18,11/20/18,69619,48,2,1
48255,3,5/26/18,11/20/18,65979,100,1,1
48264,7,9/01/18,11/20/18,57856,76,3,2
48264,7,8/02/18,11/20/18,59114,69,2,1
48264,7,8/23/18,11/20/18,66391,77,1,1
48254,6,7/23/18,11/20/18,71670,90,2,1
48254,6,7/31/18,11/20/18,55720,47,1,1
48263,3,7/09/18,11/20/18,62973,34,1,1
48274,3,5/28/18,11/20/18,64238,91,2,1
48274,3,10/14/18,11/20/18,72724,82,1,1
48252,7,7/04/18,11/20/18,62253,63,2,3
48252,7,8/06/18,11/20/18,67736,58,1,2
48275,3,9/23/18,11/20/18,61155,3,2,2
48275,3,6/04/18,11/20/18,63792,63,3,1
48275,3,7/13/18,11/20/18,70077,43,1,1
48280,1,10/25/18,11/20/18,70590,69,2,3
48280,1,6/17/18,11/20/18,60052,12,1,1
48277,11,6/30/18,11/20/18,65916,100,1,2
48277,11,6/07/18,11/20/18,69645,111,2,1
48285,7,7/07/18,11/20/18,55522,17,2,1
48285,7,7/22/18,11/20/18,67844,28,1,1
48270,6,9/25/18,11/20/18,60282,61,2,2
48270,6,10/14/18,11/20/18,70958,53,1,2
48250,6,7/12/18,11/20/18,67399,5,1,1
48271,6,10/23/18,11/20/18,63525,7,1,2
48269,11,10/20/18,11/20/18,64368,23,2,2
48269,11,8/02/18,11/20/18,70188,71,1,1
48286,11,10/16/18,11/20/18,71617,55,2,2
48286,11,5/27/18,11/20/18,57659,105,3,1
48286,11,8/01/18,11/20/18,65375,25,1,1
48287,11,10/04/18,11/20/18,57040,45,4,2
48287,11,7/23/18,11/20/18,57978,50,2,2
48287,11,6/20/18,11/20/18,71697,105,3,2
48287,11,7/01/18,11/20/18,69138,51,1,1
48284,7,6/04/18,11/20/18,66699,85,1,1
48257,3,8/22/18,11/20/18,69059,100,2,2
48257,3,7/04/18,11/20/18,64673,2,3,2
48257,3,9/05/18,11/20/18,55282,67,1,2
48283,1,7/18/18,11/20/18,59636,4,2,2
48283,21,7/23/18,11/20/18,68870,95,3,2
48283,1,8/15/18,11/20/18,58778,62,4,2
48283,1,6/26/18,11/20/18,62117,59,1,1
48293,2,9/19/18,11/21/18,67768,21,2,2
48293,2,6/04/18,11/21/18,56012,31,1,2
48307,7,6/04/18,11/21/18,61419,105,2,2
48307,7,8/03/18,11/21/18,65141,24,3,1
48307,7,7/16/18,11/21/18,57028,74,1,1
48313,3,6/28/18,11/21/18,65510,33,2,2
48313,3,9/12/18,11/21/18,65586,47,1,2
48313,3,6/23/18,11/21/18,71238,106,3,1
48302,1,8/27/18,11/21/18,70628,78,1,2
48302,23,7/26/18,11/21/18,56176,7,2,2
48302,45,8/28/18,11/21/18,59857,79,3,1
48343,3,6/02/18,11/21/18,65411,18,2,1
48343,47,7/07/18,11/21/18,61784,105,1,1
48332,1,10/01/18,11/21/18,65555,42,2,1
48332,1,6/16/18,11/21/18,58200,61,1,1
48345,3,10/29/18,11/21/18,58616,11,2,1
48345,3,7/27/18,11/21/18,72557,71,1,1
48335,3,10/19/18,11/21/18,63407,110,1,1
48335,3,7/10/18,11/21/18,64341,108,2,1
48339,2,6/01/18,11/21/18,62085,72,5,2
48339,2,8/18/18,11/21/18,58500,96,3,2
48339,2,5/28/18,11/21/18,65662,9,2,2
48339,2,6/07/18,11/21/18,67656,42,4,1
48339,2,7/08/18,11/21/18,67672,44,6,1
48339,36,8/01/18,11/21/18,58120,85,1,1
48288,11,6/30/18,11/21/18,63609,86,2,3
48288,11,6/24/18,11/21/18,70546,27,3,1
48288,11,7/07/18,11/21/18,66349,71,1,1
48338,53,6/28/18,11/21/18,57357,12,5,2
48338,2,8/03/18,11/21/18,57081,16,2,2
48338,2,8/06/18,11/21/18,64390,68,1,1
48338,43,7/08/18,11/21/18,65842,59,3,1
48338,2,7/09/18,11/21/18,60657,55,4,1
48306,1,10/22/18,11/21/18,60026,101,1,2
48299,11,8/25/18,11/21/18,65526,11,1,1
48299,11,10/19/18,11/21/18,55250,106,2,1
48292,2,6/19/18,11/21/18,63133,7,1,2
48292,2,8/03/18,11/21/18,55910,30,2,2
48292,2,10/08/18,11/21/18,63331,36,3,1
48296,2,8/12/18,11/21/18,55297,36,3,2
48296,2,9/13/18,11/21/18,60840,21,1,2
48296,2,7/31/18,11/21/18,63121,52,2,1
48321,7,9/26/18,11/21/18,70989,2,3,3
48321,7,7/31/18,11/21/18,72131,101,4,2
48321,7,8/03/18,11/21/18,57001,74,2,2
48321,7,10/18/18,11/21/18,60592,66,1,1
48305,3,10/30/18,11/21/18,57589,68,1,1
48305,3,8/06/18,11/21/18,71377,69,2,1
48312,26,7/07/18,11/21/18,55025,70,1,3
48312,3,8/03/18,11/21/18,65061,79,2,3
48334,7,7/13/18,11/21/18,72566,33,2,2
48334,7,8/04/18,11/21/18,61656,43,3,1
48334,7,7/14/18,11/21/18,66367,76,1,1
48314,8,7/31/18,11/21/18,56567,18,2,1
48314,8,7/01/18,11/21/18,61175,104,1,1
48346,11,9/07/18,11/21/18,72466,23,3,3
48346,11,8/17/18,11/21/18,70261,100,4,1
48346,11,9/22/18,11/21/18,65392,86,2,1
48346,11,8/15/18,11/21/18,66919,42,1,1
48329,1,6/19/18,11/21/18,70666,67,3,2
48329,1,10/22/18,11/21/18,70111,68,2,1
48329,44,7/01/18,11/21/18,70320,1,1,1
48289,2,8/14/18,11/21/18,71646,59,1,2
48320,1,10/09/18,11/21/18,70639,76,1,1
48320,1,6/26/18,11/21/18,65525,19,2,1
48308,7,9/16/18,11/21/18,62816,89,2,3
48308,7,6/29/18,11/21/18,71877,37,1,2
48308,7,6/30/18,11/21/18,71129,90,3,1
48308,7,10/26/18,11/21/18,68005,101,4,1
48344,1,10/05/18,11/21/18,73066,63,2,2
48344,1,6/22/18,11/21/18,57282,107,3,2
48344,1,9/03/18,11/21/18,62245,34,1,1
48344,1,9/08/18,11/21/18,67213,63,4,1
48304,3,8/23/18,11/21/18,71146,9,2,2
48304,3,10/04/18,11/21/18,57358,109,1,1
48342,7,10/01/18,11/21/18,70738,50,2,1
48342,7,7/06/18,11/21/18,57361,47,3,1
48342,7,6/14/18,11/21/18,58611,32,1,1
48319,6,9/20/18,11/21/18,65859,65,2,2
48319,6,6/14/18,11/21/18,55806,105,1,1
48311,7,10/06/18,11/21/18,59141,38,1,1
48324,7,7/28/18,11/21/18,65312,28,3,2
48324,7,10/20/18,11/21/18,66632,19,2,2
48324,7,9/26/18,11/21/18,61952,111,1,2
48324,7,8/13/18,11/21/18,55407,76,4,1
48327,8,9/14/18,11/21/18,67217,84,2,2
48327,8,6/08/18,11/21/18,57038,39,1,1
48349,2,7/03/18,11/21/18,62250,76,2,3
48349,2,6/14/18,11/21/18,73033,105,4,2
48349,2,9/25/18,11/21/18,62484,2,3,2
48349,2,7/11/18,11/21/18,68578,99,1,1
48298,2,8/25/18,11/21/18,69291,10,1,1
48290,2,9/06/18,11/21/18,58766,84,4,2
48290,2,9/21/18,11/21/18,59174,96,2,2
48290,53,8/30/18,11/21/18,59079,20,3,1
48290,2,10/23/18,11/21/18,57941,61,1,1
48328,7,7/05/18,11/21/18,63756,71,1,2
48328,7,6/05/18,11/21/18,69822,19,2,1
48326,3,8/04/18,11/21/18,55038,53,2,2
48326,3,7/14/18,11/21/18,72494,58,1,1
48318,6,9/21/18,11/21/18,67492,66,2,2
48318,6,6/27/18,11/21/18,69842,99,1,2
48318,6,7/20/18,11/21/18,59106,1,3,1
48323,1,9/06/18,11/21/18,71938,94,1,3
48330,7,7/09/18,11/21/18,61166,97,1,1
48347,11,8/03/18,11/21/18,59022,20,1,1
48317,11,9/25/18,11/21/18,71813,56,1,2
48317,11,10/09/18,11/21/18,72551,25,2,2
48317,11,9/03/18,11/21/18,72574,75,3,1
48333,3,10/02/18,11/21/18,68710,11,2,2
48333,3,10/10/18,11/21/18,67218,72,1,1
48333,3,9/09/18,11/21/18,56190,30,3,1
48333,3,7/13/18,11/21/18,55593,94,4,1
48336,2,9/26/18,11/21/18,72282,105,2,1
48336,39,7/01/18,11/21/18,69958,14,1,1
48291,2,9/25/18,11/21/18,66187,29,2,2
48291,2,5/31/18,11/21/18,56028,59,1,2
48297,2,6/07/18,11/21/18,56718,22,1,2
48297,2,8/23/18,11/21/18,67591,99,2,1
48294,2,6/23/18,11/21/18,60506,85,2,2
48294,2,8/10/18,11/21/18,66168,64,1,2
48341,2,9/18/18,11/21/18,60576,67,2,1
48341,2,9/02/18,11/21/18,71855,38,1,1
48322,3,10/15/18,11/21/18,66141,56,2,2
48322,3,7/07/18,11/21/18,69766,100,1,1
48303,1,6/22/18,11/21/18,56445,86,1,3
48303,1,7/05/18,11/21/18,68809,4,4,2
48303,1,10/14/18,11/21/18,55412,58,2,2
48303,1,8/27/18,11/21/18,68807,87,3,1
48325,48,10/29/18,11/21/18,57518,23,1,1
48309,7,6/12/18,11/21/18,57171,110,1,1
48316,6,6/28/18,11/21/18,60124,63,2,2
48316,6,6/15/18,11/21/18,63531,81,1,2
48348,8,6/23/18,11/21/18,72019,22,2,3
48348,8,9/09/18,11/21/18,57706,51,3,2
48348,8,7/22/18,11/21/18,59579,35,4,1
48348,8,9/10/18,11/21/18,68456,16,1,1
48315,6,6/10/18,11/21/18,70876,12,3,2
48315,6,7/07/18,11/21/18,71622,32,1,1
48315,6,8/28/18,11/21/18,65254,23,2,1
48310,16,7/25/18,11/21/18,67714,93,1,2
48310,1,9/27/18,11/21/18,57513,89,2,1
48340,2,6/10/18,11/21/18,64841,17,1,1
48337,2,8/06/18,11/21/18,56043,72,1,1
48331,1,9/26/18,11/21/18,60185,109,1,1
48301,1,8/13/18,11/21/18,57349,108,1,3
48301,1,9/21/18,11/21/18,57803,47,2,1
48367,3,9/16/18,11/22/18,62631,5,3,3
48367,3,7/31/18,11/22/18,72910,100,2,2
48367,3,8/09/18,11/22/18,57000,106,1,1
48374,7,10/23/18,11/22/18,70670,98,2,2
48374,7,10/29/18,11/22/18,60093,88,1,1
48364,1,8/17/18,11/22/18,55901,72,3,2
48364,1,7/16/18,11/22/18,66644,22,2,2
48364,1,6/20/18,11/22/18,55878,52,1,2
48409,1,10/25/18,11/22/18,64522,47,2,2
48409,43,7/10/18,11/22/18,64436,20,3,1
48409,1,5/31/18,11/22/18,58048,13,1,1
48388,11,10/10/18,11/22/18,60547,106,1,2
48388,11,9/29/18,11/22/18,57013,95,2,1
48356,2,6/06/18,11/22/18,55797,108,1,2
48356,2,9/23/18,11/22/18,56862,27,2,1
48384,8,6/30/18,11/22/18,72366,59,2,2
48384,8,7/29/18,11/22/18,70603,37,1,1
48350,2,10/25/18,11/22/18,56407,110,1,1
48380,21,9/08/18,11/22/18,64819,2,1,2
48380,1,9/30/18,11/22/18,60032,49,2,1
48402,2,5/28/18,11/22/18,63593,63,2,1
48402,2,10/15/18,11/22/18,70661,49,1,1
48379,7,6/11/18,11/22/18,71908,55,2,3
48379,7,10/24/18,11/22/18,64377,108,1,2
48398,1,7/06/18,11/22/18,61419,73,3,2
48398,1,6/13/18,11/22/18,61586,62,4,1
48398,1,9/05/18,11/22/18,56295,79,1,1
48398,49,7/22/18,11/22/18,70060,92,5,1
48398,1,9/25/18,11/22/18,61908,92,2,1
48407,2,9/30/18,11/22/18,66387,78,2,2
48407,2,9/19/18,11/22/18,66468,4,1,1
48362,6,5/30/18,11/22/18,58820,12,2,1
48362,6,6/15/18,11/22/18,61404,73,1,1
48401,2,10/31/18,11/22/18,66752,49,2,2
48401,2,8/14/18,11/22/18,71212,111,1,1
48392,1,6/27/18,11/22/18,59991,74,1,1
48353,11,6/20/18,11/22/18,60644,106,1,1
48353,11,6/19/18,11/22/18,56652,62,2,1
48382,1,6/24/18,11/22/18,66028,29,2,2
48382,38,6/10/18,11/22/18,71573,31,1,1
48368,3,9/06/18,11/22/18,67112,69,2,2
48368,3,8/21/18,11/22/18,71492,23,1,2
48399,2,7/10/18,11/22/18,64762,88,5,3
48399,2,7/01/18,11/22/18,70368,58,2,2
48399,2,10/14/18,11/22/18,71375,66,1,1
48399,2,9/27/18,11/22/18,69749,38,3,1
48399,18,7/08/18,11/22/18,59625,6,4,1
48410,3,7/15/18,11/22/18,69298,87,2,1
48410,3,8/09/18,11/22/18,71016,71,1,1
48376,3,7/07/18,11/22/18,62563,107,1,1
48395,3,8/17/18,11/22/18,64099,38,3,2
48395,3,8/14/18,11/22/18,63448,28,2,2
48395,3,9/18/18,11/22/18,70407,26,4,1
48395,3,6/04/18,11/22/18,56451,107,1,1
48385,8,5/26/18,11/22/18,56535,40,1,2
48385,8,9/06/18,11/22/18,70904,68,3,1
48385,8,10/17/18,11/22/18,57870,93,2,1
48365,7,6/11/18,11/22/18,56992,66,4,2
48365,7,8/16/18,11/22/18,59783,94,2,2
48365,7,9/15/18,11/22/18,68874,67,1,2
48365,7,9/17/18,11/22/18,62381,52,3,1
48370,7,9/05/18,11/22/18,58283,38,3,2
48370,7,10/12/18,11/22/18,72264,1,2,2
48370,7,10/27/18,11/22/18,69423,65,1,1
48361,11,10/08/18,11/22/18,71224,102,2,2
48361,11,9/23/18,11/22/18,55178,77,3,1
48361,11,7/13/18,11/22/18,59205,111,1,1
48390,7,8/14/18,11/22/18,60748,105,2,2
48390,7,6/08/18,11/22/18,55551,23,3,1
48390,7,9/10/18,11/22/18,64345,8,1,1
48355,2,5/30/18,11/22/18,57277,71,1,1
48354,7,5/29/18,11/22/18,63585,52,1,2
48354,7,10/28/18,11/22/18,65707,103,2,2
48354,7,7/27/18,11/22/18,61215,110,3,1
48381,1,8/29/18,11/22/18,60000,86,1,3
48381,1,8/15/18,11/22/18,64204,47,3,1
48381,1,6/20/18,11/22/18,64338,75,2,1
48396,3,6/26/18,11/22/18,64803,99,4,3
48396,3,6/26/18,11/22/18,68495,57,3,2
48396,3,10/22/18,11/22/18,71405,107,2,2
48396,3,7/13/18,11/22/18,69864,105,5,1
48396,3,9/24/18,11/22/18,68788,56,1,1
48389,11,6/20/18,11/22/18,65001,21,1,2
48389,11,8/27/18,11/22/18,55161,104,2,1
48400,2,7/19/18,11/22/18,69739,18,3,2
48400,2,8/16/18,11/22/18,55060,41,2,2
48400,2,10/09/18,11/22/18,63196,62,4,1
48400,2,10/16/18,11/22/18,63005,59,1,1
48412,11,9/24/18,11/22/18,63573,47,1,1
48358,11,7/16/18,11/22/18,70397,11,2,1
48358,11,10/29/18,11/22/18,63537,100,1,1
48406,20,7/13/18,11/22/18,63297,61,3,2
48406,2,9/17/18,11/22/18,64128,11,4,1
48406,2,7/15/18,11/22/18,65086,16,1,1
48406,2,10/15/18,11/22/18,61343,111,2,1
48360,11,8/07/18,11/22/18,66586,68,2,3
48360,11,7/18/18,11/22/18,58361,78,4,2
48360,11,8/16/18,11/22/18,69803,61,5,1
48360,11,10/03/18,11/22/18,62399,22,3,1
48360,11,10/29/18,11/22/18,62971,68,1,1
48371,7,6/02/18,11/22/18,70024,94,3,2
48371,7,9/01/18,11/22/18,60935,51,4,2
48371,7,10/14/18,11/22/18,66997,65,1,2
48371,7,7/09/18,11/22/18,61063,31,2,2
48357,8,6/09/18,11/22/18,71124,110,3,1
48357,8,10/23/18,11/22/18,55370,104,2,1
48357,8,8/28/18,11/22/18,71156,59,1,1
48391,34,6/01/18,11/22/18,61979,10,5,2
48391,1,6/28/18,11/22/18,60164,35,2,2
48391,47,9/25/18,11/22/18,62280,7,4,1
48391,1,8/04/18,11/22/18,59917,55,3,1
48391,1,7/20/18,11/22/18,71182,78,1,1
48411,8,9/03/18,11/22/18,61199,26,2,2
48411,8,7/31/18,11/22/18,70117,51,3,1
48411,8,6/14/18,11/22/18,69489,18,1,1
48375,7,10/06/18,11/22/18,63071,19,2,3
48375,7,6/19/18,11/22/18,65407,28,3,2
48375,7,8/13/18,11/22/18,61709,58,1,2
48405,2,10/22/18,11/22/18,64979,75,1,1
48405,2,9/28/18,11/22/18,64433,19,2,1
48394,3,10/11/18,11/22/18,67903,13,1,1
48369,34,7/21/18,11/22/18,59386,21,1,1
48378,40,7/19/18,11/22/18,67173,84,1,1
48403,2,8/05/18,11/22/18,68450,46,2,1
48403,34,10/14/18,11/22/18,67739,43,1,1
48413,8,9/15/18,11/22/18,66836,79,4,1
48413,8,9/12/18,11/22/18,55014,67,3,1
48413,8,7/12/18,11/22/18,63800,94,2,1
48413,8,7/16/18,11/22/18,57242,46,1,1
48373,3,10/25/18,11/22/18,57799,30,5,2
48373,3,7/09/18,11/22/18,56404,82,4,2
48373,3,6/04/18,11/22/18,69002,108,2,2
48373,3,5/28/18,11/22/18,68929,110,1,2
48373,3,9/13/18,11/22/18,59486,19,6,1
48373,3,7/14/18,11/22/18,70432,106,3,1
48372,7,7/30/18,11/22/18,69621,87,1,2
48372,7,9/23/18,11/22/18,66333,27,2,2
48372,7,8/29/18,11/22/18,56243,98,3,1
48408,43,6/26/18,11/22/18,68576,19,3,3
48408,2,6/11/18,11/22/18,65866,87,4,2
48408,2,9/20/18,11/22/18,70839,92,2,2
48408,2,10/14/18,11/22/18,67539,99,1,1
48408,2,9/05/18,11/22/18,61678,63,5,1
48383,11,6/09/18,11/22/18,60640,1,1,2
48383,11,9/22/18,11/22/18,62508,100,2,1
48363,43,8/22/18,11/22/18,56997,53,1,1
48414,2,10/31/18,11/22/18,61549,98,2,2
48414,33,6/17/18,11/22/18,59791,39,1,1
48386,11,10/31/18,11/22/18,69869,18,2,3
48386,11,7/14/18,11/22/18,72815,23,5,2
48386,11,9/27/18,11/22/18,56867,63,1,2
48386,11,7/24/18,11/22/18,72973,27,3,1
48386,11,7/13/18,11/22/18,68938,96,4,1
48359,11,8/01/18,11/22/18,68418,78,2,1
48359,11,9/17/18,11/22/18,68412,8,1,1
48393,7,7/12/18,11/22/18,57395,30,2,2
48393,7,8/02/18,11/22/18,59849,49,3,1
48393,7,6/14/18,11/22/18,60973,63,1,1
48387,11,9/25/18,11/22/18,69562,3,1,2
48387,11,10/26/18,11/22/18,71529,12,2,2
48351,2,9/16/18,11/22/18,65795,35,1,1
48366,3,10/28/18,11/22/18,61660,34,3,2
48366,3,10/31/18,11/22/18,64685,9,1,2
48366,14,5/27/18,11/22/18,62843,56,2,1
48377,3,6/19/18,11/22/18,65672,33,1,2
48377,3,6/12/18,11/22/18,62278,98,2,1
48404,2,8/24/18,11/22/18,72327,60,3,3
48404,2,6/25/18,11/22/18,56178,52,2,2
48404,2,9/24/18,11/22/18,68655,94,1,1
48404,2,6/21/18,11/22/18,65434,109,4,1
48444,6,10/24/18,11/23/18,59898,71,1,3
48444,6,8/31/18,11/23/18,70824,94,2,2
48444,6,10/16/18,11/23/18,70005,76,3,1
48430,3,8/10/18,11/23/18,68891,91,1,2
48426,52,6/02/18,11/23/18,70997,97,1,2
48454,1,6/01/18,11/23/18,68433,74,2,1
48454,1,7/19/18,11/23/18,66756,78,1,1
48465,3,8/02/18,11/23/18,60336,88,1,1
48445,8,8/25/18,11/23/18,66571,107,1,3
48445,8,10/14/18,11/23/18,63420,65,2,1
48449,11,9/07/18,11/23/18,61358,47,2,2
48449,11,7/02/18,11/23/18,65595,8,3,1
48449,11,8/02/18,11/23/18,58748,28,1,1
48427,3,10/28/18,11/23/18,67044,103,2,2
48427,3,7/24/18,11/23/18,68554,64,1,2
48439,18,8/08/18,11/23/18,59622,10,1,3
48439,3,6/25/18,11/23/18,58850,2,2,2
48463,1,9/06/18,11/23/18,56337,74,2,3
48463,1,7/09/18,11/23/18,60854,57,3,1
48463,1,10/25/18,11/23/18,58756,77,1,1
48437,7,6/15/18,11/23/18,58538,56,2,2
48437,7,10/14/18,11/23/18,64716,93,1,1
48442,7,6/03/18,11/23/18,66685,14,2,3
48442,7,8/24/18,11/23/18,64298,63,1,2
48455,7,7/06/18,11/23/18,71476,92,2,2
48455,7,6/02/18,11/23/18,62229,22,1,1
48440,1,9/25/18,11/23/18,56037,59,1,2
48456,3,10/25/18,11/23/18,72576,77,4,2
48456,3,8/26/18,11/23/18,69601,106,1,1
48456,3,9/12/18,11/23/18,65578,65,2,1
48456,3,8/25/18,11/23/18,62897,65,3,1
48464,3,7/06/18,11/23/18,64766,47,2,1
48464,3,9/03/18,11/23/18,70430,75,1,1
48453,3,8/01/18,11/23/18,66671,70,2,1
48453,3,6/27/18,11/23/18,56388,109,1,1
48435,3,9/03/18,11/23/18,56675,20,2,2
48435,3,9/01/18,11/23/18,56409,100,1,2
48435,3,7/09/18,11/23/18,60702,62,3,1
48429,7,6/19/18,11/23/18,61123,103,1,2
48429,7,8/15/18,11/23/18,68181,67,2,2
48425,2,10/30/18,11/23/18,57503,93,3,2
48425,2,8/29/18,11/23/18,72686,27,2,2
48425,2,7/08/18,11/23/18,57354,104,1,2
48424,7,9/09/18,11/23/18,55291,6,1,3
48417,7,9/26/18,11/23/18,55287,61,1,2
48438,1,7/06/18,11/23/18,58368,66,3,3
48438,1,7/28/18,11/23/18,58728,42,2,2
48438,1,10/04/18,11/23/18,61107,16,1,2
48433,1,6/17/18,11/23/18,70261,64,3,2
48433,1,10/19/18,11/23/18,62056,98,2,2
48433,34,8/27/18,11/23/18,67112,78,1,1
48428,3,6/21/18,11/23/18,58426,45,1,2
48428,3,6/11/18,11/23/18,71972,60,2,2
48431,7,8/08/18,11/23/18,66126,80,1,2
48431,7,10/02/18,11/23/18,64697,22,3,1
48431,7,8/09/18,11/23/18,62871,35,2,1
48443,30,7/09/18,11/23/18,68511,86,2,3
48443,1,6/14/18,11/23/18,65304,93,3,3
48443,56,10/31/18,11/23/18,70764,94,1,2
48415,11,6/29/18,11/23/18,55782,94,1,1
48415,11,9/22/18,11/23/18,71522,16,2,1
48415,11,8/14/18,11/23/18,64531,59,3,1
48461,2,7/29/18,11/23/18,57828,10,2,2
48461,2,6/21/18,11/23/18,60635,48,1,1
48460,2,6/01/18,11/23/18,64706,79,1,1
48436,1,8/19/18,11/23/18,65439,58,1,2
48436,1,8/17/18,11/23/18,55971,87,2,2
48436,15,10/10/18,11/23/18,60293,88,3,1
48421,2,7/01/18,11/23/18,66841,69,1,2
48421,2,10/06/18,11/23/18,69149,15,2,1
48452,1,6/30/18,11/23/18,72870,30,2,2
48452,1,7/29/18,11/23/18,72976,69,3,2
48452,37,10/18/18,11/23/18,56198,5,4,1
48452,1,6/09/18,11/23/18,72202,60,1,1
48467,2,10/29/18,11/23/18,66038,79,2,1
48467,2,9/14/18,11/23/18,57884,61,1,1
48451,4,7/06/18,11/23/18,58410,103,2,1
48451,4,6/10/18,11/23/18,70939,27,1,1
48466,8,8/04/18,11/23/18,65269,105,2,1
48466,8,6/25/18,11/23/18,55133,67,1,1
48416,6,8/18/18,11/23/18,58368,80,3,3
48416,6,10/19/18,11/23/18,65446,29,2,2
48416,6,6/30/18,11/23/18,61849,98,4,2
48416,6,5/29/18,11/23/18,68140,103,1,1
48459,2,9/13/18,11/23/18,72755,70,3,2
48459,2,7/25/18,11/23/18,63387,105,2,2
48459,2,8/13/18,11/23/18,64966,57,4,2
48459,2,9/09/18,11/23/18,68665,104,1,1
